code,pred_date,pred_return_FreTS,pred_return_PatchTST,pred_return_WPMixer,pred_return_iTransformer,rank_FreTS,rank_PatchTST,rank_WPMixer,rank_iTransformer,rank_sum,rank_sum_rank
600371.SH,2025-12-30,0.007680068723857403,0.0035422700457274914,0.003959321416914463,-0.010676887817680836,171.0,291.0,380.0,1492.0,2334.0,172.0
002078.SZ,2025-12-30,0.005511063616722822,0.0028856112621724606,0.00444094929844141,-0.008729874156415462,352.0,379.0,320.0,1287.0,2338.0,173.0
600022.SH,2025-12-30,0.003479348961263895,0.0014194754185155034,0.0028492731507867575,-0.0036724149249494076,654.0,629.0,583.0,480.0,2346.0,174.0
603022.SH,2025-12-30,0.006911369040608406,0.0038406921084970236,0.0023272871039807796,-0.007825321517884731,220.0,260.0,687.0,1180.0,2347.0,175.0
601969.SH,2025-12-30,0.008617719635367393,0.000854619313031435,0.004431257955729961,-0.007439018227159977,130.0,778.0,322.0,1119.0,2349.0,176.0
002788.SZ,2025-12-30,0.012991299852728844,0.010679506696760654,0.010481530800461769,-0.019129173830151558,44.0,30.0,53.0,2238.0,2365.0,177.0
002348.SZ,2025-12-30,0.008708301931619644,0.009993573650717735,0.01001250371336937,-0.017834464088082314,125.0,35.0,61.0,2148.0,2369.0,178.0
002667.SZ,2025-12-30,0.027903098613023758,0.005467981565743685,0.003440829226747155,-0.012957766652107239,3.0,151.0,460.0,1755.0,2369.0,178.0
600540.SH,2025-12-30,0.0037361604627221823,0.0021787304431200027,0.0033950700890272856,-0.005460190121084452,604.0,479.0,468.0,818.0,2369.0,178.0
000798.SZ,2025-12-30,0.004641407169401646,0.00330342841334641,0.004652389790862799,-0.008738892152905464,456.0,328.0,302.0,1288.0,2374.0,181.0
600073.SH,2025-12-30,0.007152006030082703,0.002182841533794999,0.0009821895509958267,-0.004349168855696917,199.0,478.0,1092.0,605.0,2374.0,181.0
000605.SZ,2025-12-30,0.004097395576536655,0.0013610011665150523,0.002335636643692851,-0.003873786423355341,537.0,648.0,685.0,510.0,2380.0,183.0
000812.SZ,2025-12-30,0.006206657737493515,0.0042518675327301025,0.00493862759321928,-0.01153283566236496,281.0,222.0,269.0,1610.0,2382.0,184.0
002572.SZ,2025-12-30,0.002733813598752022,0.002348656067624688,0.002741354750469327,-0.0038999482057988644,819.0,454.0,607.0,516.0,2396.0,185.0
600730.SH,2025-12-30,0.02107921987771988,0.012591970153152943,0.0041931141167879105,-0.01627224124968052,9.0,17.0,354.0,2019.0,2399.0,186.0
002836.SZ,2025-12-30,-0.003554058726876974,0.007017949596047401,0.0077751982025802135,0.0009825453162193298,2178.0,96.0,103.0,32.0,2409.0,187.0
603536.SH,2025-12-30,-0.0007519909995608032,0.004118488170206547,0.007593925576657057,-0.003058777190744877,1705.0,231.0,108.0,370.0,2414.0,188.0
000042.SZ,2025-12-30,0.0038092145696282387,0.00011151545913890004,0.003171163145452738,-0.002623944543302059,593.0,1017.0,514.0,295.0,2419.0,189.0
600257.SH,2025-12-30,0.0018445688765496016,0.0040326970629394054,0.003327493090182543,-0.004394818563014269,1073.0,240.0,488.0,618.0,2419.0,189.0
600726.SH,2025-12-30,0.0034792893566191196,0.00046882586320862174,0.00350268860347569,-0.003254595212638378,655.0,900.0,453.0,411.0,2419.0,189.0
603660.SH,2025-12-30,0.009327512234449387,0.006164956372231245,0.006377946585416794,-0.0165309626609087,107.0,121.0,161.0,2041.0,2430.0,192.0
600348.SH,2025-12-30,0.007033143192529678,0.002048532012850046,0.0022671741899102926,-0.0067062340676784515,208.0,500.0,696.0,1028.0,2432.0,193.0
603020.SH,2025-12-30,0.00774224940687418,0.0013753317762166262,0.002249079057946801,-0.006155271083116531,164.0,645.0,701.0,927.0,2437.0,194.0
603717.SH,2025-12-30,0.0045415908098220825,0.0001660590642131865,0.004668015521019697,-0.004665150307118893,465.0,1006.0,299.0,679.0,2449.0,195.0
603096.SH,2025-12-30,0.004298285115510225,0.00039101869333535433,0.0013101152144372463,-0.00038212601793929935,500.0,926.0,967.0,62.0,2455.0,196.0
002171.SZ,2025-12-30,0.005678677000105381,0.005999381188303232,0.008944826200604439,-0.014920365996658802,337.0,128.0,75.0,1917.0,2457.0,197.0
603177.SH,2025-12-30,5.037948358221911e-05,0.004554529208689928,0.004021177999675274,-0.0030591171234846115,1513.0,200.0,374.0,372.0,2459.0,198.0
002661.SZ,2025-12-30,0.006195935886353254,0.0002264052745886147,0.001083072740584612,-0.0015320663806051016,284.0,976.0,1049.0,155.0,2464.0,199.0
000803.SZ,2025-12-30,0.0069982558488845825,0.005784526001662016,0.007927295751869678,-0.016498113051056862,210.0,135.0,97.0,2036.0,2478.0,200.0
002235.SZ,2025-12-30,0.01481522899121046,0.007152808364480734,0.005738769192248583,-0.018027979880571365,29.0,90.0,204.0,2164.0,2487.0,201.0
600803.SH,2025-12-30,-0.00048084784066304564,0.0028148614801466465,0.0038845606613904238,1.4118440958554856e-05,1655.0,390.0,393.0,54.0,2492.0,202.0
000848.SZ,2025-12-30,0.003242967650294304,0.0015643745427951217,0.001556231640279293,-0.0027091847732663155,704.0,593.0,882.0,314.0,2493.0,203.0
600792.SH,2025-12-30,0.0032421231735497713,0.0028015938587486744,0.00511486129835248,-0.007697021588683128,705.0,392.0,247.0,1151.0,2495.0,204.0
605318.SH,2025-12-30,0.006454505492001772,0.004507938399910927,0.00633618887513876,-0.014316900633275509,256.0,205.0,165.0,1869.0,2495.0,204.0
002603.SZ,2025-12-30,0.0029516194481402636,0.0012469473294913769,0.007862361147999763,-0.0062604909762740135,767.0,686.0,99.0,945.0,2497.0,206.0
002672.SZ,2025-12-30,0.0033999565057456493,0.0014710727846249938,0.0007555115153081715,0.0004799892194569111,669.0,617.0,1174.0,37.0,2497.0,206.0
000782.SZ,2025-12-30,0.005634807515889406,0.001619283459149301,0.0028714011423289776,-0.006539597641676664,339.0,583.0,572.0,1004.0,2498.0,208.0
002887.SZ,2025-12-30,0.0026419663336127996,0.0017683840123936534,0.0029209579806774855,-0.0040841312147676945,846.0,553.0,558.0,548.0,2505.0,209.0
000838.SZ,2025-12-30,0.012542982585728168,0.013407036662101746,0.004617771133780479,-0.018016085028648376,47.0,14.0,304.0,2163.0,2528.0,210.0
002519.SZ,2025-12-30,0.005108872428536415,0.006204771809279919,0.012067831121385098,-0.01572776399552822,397.0,120.0,33.0,1978.0,2528.0,210.0
002388.SZ,2025-12-30,0.003335285233333707,0.0016518093179911375,0.0027050210628658533,-0.004612090066075325,686.0,575.0,619.0,668.0,2548.0,212.0
000589.SZ,2025-12-30,0.006042025983333588,0.003317900002002716,0.002415602095425129,-0.008432863280177116,296.0,326.0,675.0,1255.0,2552.0,213.0
600697.SH,2025-12-30,0.010993004776537418,0.003005334408953786,0.0010149221634492278,-0.0068772658705711365,68.0,365.0,1078.0,1042.0,2553.0,214.0
600287.SH,2025-12-30,0.0019172618631273508,0.003054369706660509,0.004861111287027597,-0.0057894885540008545,1048.0,360.0,277.0,873.0,2558.0,215.0
600796.SH,2025-12-30,0.00172966078389436,0.0030451943166553974,0.0036754959728568792,-0.004623482935130596,1108.0,361.0,424.0,671.0,2564.0,216.0
002043.SZ,2025-12-30,0.002706813393160701,0.002420958364382386,0.0013197838561609387,-0.0028888843953609467,825.0,445.0,962.0,335.0,2567.0,217.0
603817.SH,2025-12-30,-0.0012095593847334385,0.004705223720520735,0.011539040133357048,-0.004105395171791315,1797.0,186.0,37.0,553.0,2573.0,218.0
000586.SZ,2025-12-30,0.002004434587433934,0.007248768582940102,0.002892551477998495,-0.006068491842597723,1016.0,87.0,562.0,910.0,2575.0,219.0
601900.SH,2025-12-30,0.0009743859409354627,0.0017952057532966137,0.003692544996738434,-0.0027489876374602318,1293.0,547.0,421.0,319.0,2580.0,220.0
600323.SH,2025-12-30,0.003972580190747976,0.002598528051748872,0.0007814991986379027,-0.003521596547216177,562.0,413.0,1163.0,450.0,2588.0,221.0
000793.SZ,2025-12-30,0.001905533717945218,0.002915760036557913,0.0011271291878074408,-0.0012375712394714355,1052.0,377.0,1030.0,132.0,2591.0,222.0
002566.SZ,2025-12-30,0.003026419086381793,0.002258684951812029,0.0034941635094583035,-0.006140769459307194,750.0,467.0,455.0,922.0,2594.0,223.0
002719.SZ,2025-12-30,0.0055229938589036465,0.0014527605380862951,0.0030769146978855133,-0.007333936169743538,350.0,621.0,534.0,1111.0,2616.0,224.0
603303.SH,2025-12-30,0.003190679242834449,0.001285652513615787,0.0032004592940211296,-0.004903468303382397,712.0,676.0,508.0,725.0,2621.0,225.0
603789.SH,2025-12-30,0.011779510416090488,0.002279802691191435,0.004492518026381731,-0.013356410898268223,56.0,465.0,313.0,1788.0,2622.0,226.0
600690.SH,2025-12-30,0.0036010940093547106,0.0017657908610999584,0.002093976829200983,-0.004735258873552084,630.0,555.0,743.0,697.0,2625.0,227.0
002326.SZ,2025-12-30,0.010299152694642544,0.0054372684098780155,0.009470297023653984,-0.02105892449617386,76.0,152.0,66.0,2347.0,2641.0,228.0
603037.SH,2025-12-30,0.004035811871290207,0.005585917271673679,0.006366019137203693,-0.01340646855533123,548.0,144.0,162.0,1791.0,2645.0,229.0
600965.SH,2025-12-30,0.009242655709385872,0.0024347163271158934,0.0031493764836341143,-0.011279169470071793,111.0,440.0,521.0,1574.0,2646.0,230.0
002969.SZ,2025-12-30,0.00792095996439457,0.0006291925674304366,0.0050942618399858475,-0.00968385860323906,156.0,848.0,251.0,1392.0,2647.0,231.0
603115.SH,2025-12-30,0.0037025646306574345,0.0039773439057171345,0.004029656294733286,-0.010061723180115223,610.0,245.0,373.0,1425.0,2653.0,232.0
603528.SH,2025-12-30,0.006048363167792559,0.006558854132890701,0.006709418725222349,-0.017425263300538063,294.0,107.0,145.0,2113.0,2659.0,233.0
002561.SZ,2025-12-30,0.004191359505057335,0.0016477020690217614,0.0007762899622321129,-0.003185248002409935,519.0,576.0,1168.0,397.0,2660.0,234.0
002198.SZ,2025-12-30,-0.00013135821791365743,0.00020771491108462214,0.008723350241780281,0.0006128465756773949,1567.0,985.0,81.0,35.0,2668.0,235.0
000635.SZ,2025-12-30,0.0037109521217644215,0.009177064523100853,0.001442830078303814,-0.007268328219652176,608.0,44.0,914.0,1104.0,2670.0,236.0
002361.SZ,2025-12-30,0.020566582679748535,0.008253960870206356,0.007873362861573696,-0.024360043928027153,12.0,58.0,98.0,2506.0,2674.0,237.0
000863.SZ,2025-12-30,0.021797843277454376,0.0073405844159424305,0.011376278474926949,-0.025190507993102074,7.0,81.0,42.0,2546.0,2676.0,238.0
002999.SZ,2025-12-30,0.0024297921918332577,0.001352904480881989,0.002928599016740918,-0.004194223787635565,902.0,651.0,554.0,574.0,2681.0,239.0
600456.SH,2025-12-30,0.0038501934614032507,0.0014899296220391989,0.004961760714650154,-0.008157710544764996,583.0,607.0,267.0,1225.0,2682.0,240.0
000912.SZ,2025-12-30,0.0019274124642834067,0.0002096596290357411,0.004921702202409506,-0.0031432821415364742,1044.0,984.0,272.0,388.0,2688.0,241.0
002339.SZ,2025-12-30,3.6950394132873043e-05,0.0019897441379725933,0.004849876742810011,-0.0030824081040918827,1518.0,520.0,278.0,374.0,2690.0,242.0
603758.SH,2025-12-30,0.008169539272785187,0.008710311725735664,0.012533437460660934,-0.02335239388048649,144.0,51.0,31.0,2464.0,2690.0,242.0
600526.SH,2025-12-30,0.003928442019969225,0.0006495793350040913,0.00313806114718318,-0.005080457776784897,569.0,840.0,523.0,760.0,2692.0,244.0
600661.SH,2025-12-30,0.0033964260946959257,0.00196618284098804,0.004840035457164049,-0.008088250644505024,670.0,525.0,282.0,1218.0,2695.0,245.0
600568.SH,2025-12-30,0.003222066443413496,0.0026937173679471016,0.00566693302243948,-0.009483978152275085,708.0,404.0,208.0,1381.0,2701.0,246.0
000637.SZ,2025-12-30,0.006405298598110676,0.006977575831115246,0.005503391847014427,-0.01757785677909851,260.0,99.0,218.0,2129.0,2706.0,247.0
601288.SH,2025-12-30,0.0019070407142862678,0.002580807777121663,0.0007141382084228098,0.00010338210267946124,1051.0,416.0,1189.0,52.0,2708.0,248.0
600827.SH,2025-12-30,0.006787446793168783,0.00018650403944775462,0.0006199855706654489,-0.0024089100770652294,230.0,996.0,1220.0,269.0,2715.0,249.0
000553.SZ,2025-12-30,0.003902448806911707,0.00012584839714691043,0.0010818815790116787,-0.0007618346135132015,574.0,1014.0,1050.0,86.0,2724.0,250.0
002219.SZ,2025-12-30,0.003916224930435419,0.000289017625618726,0.0013297107070684433,-0.002249059034511447,572.0,963.0,955.0,240.0,2730.0,251.0
002901.SZ,2025-12-30,0.005172369070351124,0.00497418874874711,0.0025897829327732325,-0.010967330075800419,390.0,171.0,642.0,1527.0,2730.0,251.0
600382.SH,2025-12-30,0.005636101122945547,0.0032470906153321266,0.007024700287729502,-0.015105889178812504,338.0,335.0,125.0,1933.0,2731.0,253.0
600238.SH,2025-12-30,0.0025810645893216133,0.0014890114543959498,0.001179261365905404,-0.0023148641921579838,858.0,610.0,1015.0,249.0,2732.0,254.0
000955.SZ,2025-12-30,0.0009126108488999307,0.001174815697595477,0.0022437707521021366,0.0018120999448001385,1311.0,708.0,703.0,18.0,2740.0,255.0
000715.SZ,2025-12-30,0.00561480363830924,0.0013071544235572219,0.002934814663603902,-0.007825087755918503,342.0,670.0,552.0,1179.0,2743.0,256.0
002792.SZ,2025-12-30,0.009988953359425068,0.012311933562159538,0.016383592039346695,-0.027689695358276367,84.0,19.0,14.0,2631.0,2748.0,257.0
002278.SZ,2025-12-30,0.007069381885230541,0.003208378329873085,0.007040258962661028,-0.017090748995542526,204.0,342.0,123.0,2084.0,2753.0,258.0
601330.SH,2025-12-30,0.005935637280344963,8.655419151182286e-06,0.0010940948268398643,-0.002896479330956936,312.0,1058.0,1043.0,340.0,2753.0,258.0
002083.SZ,2025-12-30,0.022817809134721756,0.01362919993698597,0.008104908280074596,-0.02867923118174076,5.0,12.0,93.0,2654.0,2764.0,260.0
002099.SZ,2025-12-30,0.002697913208976388,0.0011817606864497066,0.003211282193660736,-0.0049016233533620834,828.0,707.0,506.0,724.0,2765.0,261.0
600883.SH,2025-12-30,0.0022161880042403936,0.0008446729625575244,0.0034949015825986862,-0.004192574415355921,957.0,782.0,454.0,573.0,2766.0,262.0
000919.SZ,2025-12-30,0.0028684870339930058,0.002327751601114869,0.0023641902953386307,-0.005613100249320269,779.0,459.0,681.0,848.0,2767.0,263.0
600493.SH,2025-12-30,0.005065429024398327,0.004553406033664942,0.002809835597872734,-0.011311212554574013,401.0,201.0,588.0,1579.0,2769.0,264.0
600693.SH,2025-12-30,0.032138027250766754,0.014520473778247833,0.011768082156777382,-0.031244618818163872,1.0,10.0,36.0,2725.0,2772.0,265.0
603010.SH,2025-12-30,0.004523803945630789,0.001378027955070138,0.001976153813302517,-0.005878012161701918,466.0,644.0,777.0,888.0,2775.0,266.0
002880.SZ,2025-12-30,0.005898477043956518,0.00019926350796595216,0.0009146472439169884,-0.0029482454992830753,316.0,991.0,1119.0,351.0,2777.0,267.0
603023.SH,2025-12-30,0.020621517673134804,0.007922288961708546,0.013346965424716473,-0.029288072139024734,11.0,63.0,26.0,2677.0,2777.0,267.0
601857.SH,2025-12-30,0.0022120922803878784,0.0007415966247208416,0.0015371342888101935,-0.0011739060282707214,960.0,811.0,888.0,123.0,2782.0,269.0
002910.SZ,2025-12-30,0.006800270639359951,0.009814633056521416,0.013149146921932697,-0.024052469059824944,229.0,37.0,28.0,2492.0,2786.0,270.0
002890.SZ,2025-12-30,0.0027217408642172813,0.002930406015366316,0.004186682403087616,-0.008221792057156563,823.0,374.0,356.0,1237.0,2790.0,271.0
000802.SZ,2025-12-30,0.007306307088583708,0.0056282272562384605,-0.0030286977998912334,0.005003603640943766,192.0,141.0,2453.0,6.0,2792.0,272.0
601010.SH,2025-12-30,0.002957768039777875,0.00038542674155905843,0.003064996562898159,-0.0041620065458118916,764.0,929.0,536.0,564.0,2793.0,273.0
002221.SZ,2025-12-30,0.006262950599193573,0.001244302373379469,0.0025986977852880955,-0.008018439635634422,271.0,687.0,639.0,1203.0,2800.0,274.0
002397.SZ,2025-12-30,0.0011873426847159863,0.0034936657175421715,0.002775070955976844,-0.004562687128782272,1247.0,298.0,599.0,663.0,2807.0,275.0
600128.SH,2025-12-30,0.002720729447901249,-0.00021535152336582541,0.002808461431413889,-0.00224855518899858,824.0,1156.0,591.0,239.0,2810.0,276.0
603711.SH,2025-12-30,0.009363320656120777,0.0015126110520213842,0.00134774181060493,-0.007727718912065029,105.0,605.0,947.0,1157.0,2814.0,277.0
600879.SH,2025-12-30,0.009960945695638657,0.006275343243032694,0.011486108414828777,-0.026059022173285484,86.0,117.0,38.0,2575.0,2816.0,278.0
603214.SH,2025-12-30,0.00885778944939375,0.000214691914152354,0.001240264973603189,-0.004911315161734819,123.0,983.0,995.0,726.0,2827.0,279.0
000607.SZ,2025-12-30,0.004742414224892855,0.0005512245115824044,0.000874677614774555,-0.003093692474067211,443.0,876.0,1133.0,376.0,2828.0,280.0
002228.SZ,2025-12-30,0.010569979436695576,0.008463089354336262,0.010292978025972843,-0.028285261243581772,73.0,55.0,55.0,2645.0,2828.0,280.0
600749.SH,2025-12-30,0.0024337826762348413,0.0013061714125797153,0.001305054291151464,-0.0025940968189388514,901.0,671.0,970.0,288.0,2830.0,282.0
002457.SZ,2025-12-30,0.005047852173447609,0.0014841060619801283,0.0031004254706203938,-0.00869815144687891,407.0,612.0,528.0,1284.0,2831.0,283.0
600712.SH,2025-12-30,0.004176107235252857,0.0027670220006257296,0.0035352001432329416,-0.010457796044647694,523.0,396.0,444.0,1472.0,2835.0,284.0
605108.SH,2025-12-30,0.019177762791514397,0.008480440825223923,0.002890651347115636,-0.018620101734995842,14.0,54.0,565.0,2203.0,2836.0,285.0
002722.SZ,2025-12-30,-0.00013810169184580445,0.002022703178226948,0.0030895560048520565,-0.002173421671614051,1571.0,508.0,532.0,229.0,2840.0,286.0
002817.SZ,2025-12-30,0.0017984664300456643,0.002016289159655571,0.00272110803052783,-0.004457094240933657,1088.0,513.0,614.0,634.0,2849.0,287.0
603803.SH,2025-12-30,0.0117376409471035,0.006982350721955299,0.006716926582157612,-0.025370735675096512,57.0,98.0,144.0,2554.0,2853.0,288.0
002300.SZ,2025-12-30,0.011499746702611446,0.009229377843439579,0.014801768586039543,-0.032124802470207214,61.0,43.0,18.0,2734.0,2856.0,289.0
600054.SH,2025-12-30,0.005065097939223051,0.0003289959277026355,0.0006016066181473434,-0.0024656334426254034,402.0,950.0,1231.0,274.0,2857.0,290.0
600731.SH,2025-12-30,0.004916746634989977,0.0003414703533053398,0.003965415526181459,-0.0073576392605900764,425.0,945.0,379.0,1113.0,2862.0,291.0
603628.SH,2025-12-30,-0.003330348990857601,0.003533862764015794,0.011789411306381226,-0.0031812097877264023,2141.0,293.0,35.0,395.0,2864.0,292.0
600853.SH,2025-12-30,0.003774865996092558,-3.869732972816564e-05,0.003861305769532919,-0.005293324589729309,598.0,1077.0,397.0,793.0,2865.0,293.0
002312.SZ,2025-12-30,0.003440738655626774,-0.0004999770899303257,0.005296200513839722,-0.004681350663304329,661.0,1291.0,233.0,684.0,2869.0,294.0
002687.SZ,2025-12-30,0.00031768932240083814,0.0013826144859194756,0.0026109986938536167,-0.0013968190178275108,1450.0,642.0,635.0,144.0,2871.0,295.0
600610.SH,2025-12-30,0.006369657814502716,-9.350612526759505e-05,0.003854447742924094,-0.007332891225814819,262.0,1103.0,398.0,1110.0,2873.0,296.0
000966.SZ,2025-12-30,0.004689431749284267,0.00035899668000638485,0.00034142419463023543,-0.0015836625825613737,450.0,940.0,1325.0,161.0,2876.0,297.0
002366.SZ,2025-12-30,-0.00037933274870738387,0.0014013914624229074,0.002800882561132312,0.0015942220343276858,1633.0,633.0,594.0,19.0,2879.0,298.0
002209.SZ,2025-12-30,0.005092944484204054,0.003722167108207941,0.004702993202954531,-0.014895766042172909,398.0,273.0,296.0,1913.0,2880.0,299.0
000830.SZ,2025-12-30,0.004864895716309547,0.00424784142524004,0.005530572962015867,-0.01625160127878189,429.0,223.0,214.0,2016.0,2882.0,300.0
603136.SH,2025-12-30,0.007352684158831835,0.0011689221719279885,0.0011013101320713758,-0.0062730214558541775,188.0,709.0,1039.0,948.0,2884.0,301.0
603489.SH,2025-12-30,0.001194941927678883,0.0020125280134379864,0.0015764570562168956,-0.002363222185522318,1242.0,515.0,876.0,259.0,2892.0,302.0
600604.SH,2025-12-30,0.003168242983520031,0.0010239055845886469,0.0036647345405071974,-0.006592506542801857,720.0,739.0,426.0,1013.0,2898.0,303.0
000915.SZ,2025-12-30,0.0016593135660514235,0.0004317117854952812,0.00338561087846756,-0.0031797275878489017,1132.0,910.0,469.0,394.0,2905.0,304.0
002046.SZ,2025-12-30,0.0073376791551709175,0.015680601820349693,0.011098495684564114,-0.029142389073967934,189.0,7.0,46.0,2672.0,2914.0,305.0
603168.SH,2025-12-30,0.0074379281140863895,0.00010529469000175595,0.0010246091987937689,-0.004472885746508837,184.0,1020.0,1072.0,640.0,2916.0,306.0
002003.SZ,2025-12-30,0.0051533980295062065,0.0005288030952215195,0.0010747850174084306,-0.00429060822352767,391.0,880.0,1054.0,595.0,2920.0,307.0
000816.SZ,2025-12-30,0.008241944946348667,0.00470712361857295,0.009654989466071129,-0.024957742542028427,140.0,185.0,63.0,2534.0,2922.0,308.0
000719.SZ,2025-12-30,0.0024562599137425423,0.0006046044290997088,0.001959574408829212,-0.0031619686633348465,894.0,856.0,783.0,391.0,2924.0,309.0
600740.SH,2025-12-30,0.004671895876526833,0.0003876460250467062,0.0017237584106624126,-0.004795731045305729,453.0,927.0,842.0,702.0,2924.0,309.0
600351.SH,2025-12-30,0.0031563027296215296,-0.0003643235540948808,0.0016129276482388377,-0.0008861477836035192,722.0,1236.0,868.0,99.0,2925.0,311.0
601326.SH,2025-12-30,0.004021457862108946,0.0011643472826108336,0.002229372039437294,-0.0063558705151081085,550.0,712.0,707.0,958.0,2927.0,312.0
601368.SH,2025-12-30,0.0021300516091287136,0.00041444803355261683,0.0016147488495334983,-0.0015074347611516714,991.0,917.0,867.0,153.0,2928.0,313.0
